STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/19/13,.,.,0.9,0,0,62,.,42,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/20/13,.,.,0,0,0,48,32,46,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/21/13,.,.,0,0,0,59,32,55,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/22/13,.,.,0,0,0,70,43,64,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/23/13,.,.,0.35,0,0,66,55,58,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/24/13,.,.,1.02,0,0,59,37,47,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/25/13,.,.,0,0,0,58,37,56,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/26/13,.,.,0,0,0,64,40,58,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/27/13,.,.,0.2,0,0,58,49,53,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/28/13,.,.,0.48,0,0,60,53,59,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/29/13,.,.,0,0,0,72,46,70,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,4/30/13,.,.,0,0,0,83,58,79,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/1/13,.,.,0,0,0,83,58,80,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/2/13,.,.,0.25,0,0,81,59,63,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/3/13,.,.,0.08,0,0,72,48,70,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/4/13,.,.,0.71,0,0,71,51,55,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/5/13,.,.,0.35,0,0,61,52,57,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/6/13,.,.,0.15,0,0,67,52,65,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/7/13,.,.,0.02,0,0,76,56,73,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/8/13,.,.,0,.,.,81,70,78,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/9/13,.,.,0.69,0,.,79,55,63,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/10/13,.,.,0.06,.,.,71,58,58,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/11/13,.,.,0.01,0,0,67,47,60,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/12/13,.,.,0,0,0,61,39,52,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/13/13,.,.,0,.,.,68,37,67,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/14/13,.,.,0,0,0,86,67,86,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/15/13,.,.,0,.,.,88,69,86,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/16/13,.,.,0,0,0,86,67,74,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/17/13,.,.,0,0,0,81,63,71,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/18/13,.,.,0,0,0,81,61,78,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/19/13,.,.,0,0,0,96,62,85,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/20/13,.,.,0.17,.,.,85,71,78,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/21/13,.,.,0.73,0,0,82,62,79,0,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/22/13,.,.,0.02,.,.,83,65,71,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/23/13,.,.,0.14,0,0,71,55,55,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/24/13,.,.,0,.,.,70,37,69,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/25/13,.,.,0.18,.,.,71,46,56,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/26/13,.,.,0.46,.,.,64,51,62,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/27/13,.,.,0.45,.,.,80,58,65,.,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/28/13,.,.,0.27,0,0,83,61,82,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/29/13,.,.,0,.,.,85,65,82,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/30/13,.,.,0,0,0,86,71,81,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,5/31/13,.,.,0.78,.,.,82,62,78,.,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/1/13,.,.,0.95,0,0,79,62,71,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/2/13,.,.,0.04,0,0,73,57,65,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/3/13,.,.,0.09,.,.,71,53,69,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/4/13,.,.,0.01,0,0,75,49,71,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/5/13,.,.,0,.,.,81,57,79,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/6/13,.,.,0,0,0,83,64,76,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/7/13,.,.,0.48,.,.,77,57,68,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/8/13,.,.,0,0,0,79,55,76,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/9/13,.,.,0,0,0,81,61,72,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/10/13,.,.,0.11,.,.,82,61,79,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/11/13,.,.,0.01,0,0,84,59,81,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/12/13,.,.,0,.,.,92,74,90,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/13/13,.,.,0,0,0,90,67,79,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/14/13,.,.,0,.,.,83,56,78,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/15/13,.,.,0,0,0,83,61,79,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/16/13,.,.,0.82,0,0,83,66,77,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/17/13,.,.,0,.,.,87,67,77,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/18/13,.,.,0.02,0,0,86,64,73,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/19/13,.,.,0.41,.,.,83,57,81,.,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/20/13,.,.,0.01,0,0,87,66,84,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/21/13,.,.,0,0,0,89,69,87,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/22/13,.,.,0.52,0,0,89,69,89,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/23/13,.,.,0.39,0,0,89,65,76,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/24/13,.,.,0.01,.,.,86,65,84,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/25/13,.,.,0,0,0,89,71,83,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/26/13,.,.,3.29,.,.,84,66,77,.,.,.,1,,1,,1
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/27/13,.,.,0.01,0,0,91,69,88,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/28/13,.,.,0,.,.,88,70,83,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/29/13,.,.,0.35,0,0,83,64,74,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,6/30/13,.,.,0.12,0,0,77,62,76,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/1/13,.,.,0.08,.,.,77,62,69,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/2/13,.,.,0.45,0,0,70,61,67,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/3/13,.,.,0.04,0,0,77,62,76,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/4/13,.,.,0,0,0,80,55,77,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/5/13,.,.,0.01,0,0,83,64,80,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/6/13,.,.,0,0,0,82,67,72,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/7/13,.,.,0,0,0,88,66,85,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/8/13,.,.,0,.,.,88,70,86,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/9/13,.,.,0,0,0,93,75,87,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/10/13,.,.,1.15,.,.,89,70,84,.,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/11/13,.,.,0.01,0,0,85,60,79,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/12/13,.,.,0,.,.,83,54,81,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/13/13,.,.,0,.,.,85,58,82,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/14/13,.,.,0,0,0,89,56,85,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/15/13,.,.,0,.,.,89,73,86,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/16/13,.,.,0,0,0,92,70,89,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/17/13,.,.,0,.,.,93,72,92,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/18/13,.,.,0,0,0,95,72,92,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/19/13,.,.,0,.,.,94,75,90,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/20/13,.,.,0.34,.,.,91,71,71,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/21/13,.,.,0.05,.,.,.,68,77,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/22/13,.,.,2.18,.,.,86,69,83,.,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/23/13,.,.,0.01,0,0,88,70,80,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/24/13,.,.,0,.,.,81,56,75,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/25/13,.,.,0,0,0,80,53,75,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/26/13,.,.,0,.,.,79,57,73,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/27/13,.,.,0,.,.,75,61,70,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/28/13,.,.,0,0,0,76,49,74,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/29/13,.,.,0,.,.,81,52,76,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/30/13,.,.,0.27,0,0,76,65,66,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,7/31/13,.,.,0.01,.,.,80,66,77,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/1/13,.,.,0,0,0,84,64,81,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/2/13,.,.,0,0,0,81,62,76,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/3/13,.,.,0,.,.,85,74,81,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/4/13,.,.,0,.,.,82,55,78,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/5/13,.,.,0,.,.,81,56,76,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/6/13,.,.,0,0,0,83,67,80,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/7/13,.,.,0,.,.,84,69,82,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/8/13,.,.,0.12,0,0,84,70,77,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/9/13,.,.,0,.,.,85,61,78,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/10/13,.,.,0.01,0,0,86,65,82,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/11/13,.,.,0,0,0,84,59,82,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/12/13,.,.,0.27,.,.,84,62,72,.,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/13/13,.,.,0.01,0,0,78,64,74,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/14/13,.,.,0,.,.,75,48,70,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/15/13,.,.,0,0,0,75,50,72,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/16/13,.,.,0,.,.,79,57,74,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/17/13,.,.,0,0,0,82,54,78,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/18/13,.,.,0,0,0,86,57,81,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/19/13,.,.,0,0,0,87,60,82,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/20/13,.,.,0,0,0,89,62,85,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/21/13,.,.,0,.,.,90,65,86,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/22/13,.,.,0,0,0,89,67,76,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/23/13,.,.,0,.,.,87,65,83,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/24/13,.,.,0,0,0,89,64,84,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/25/13,.,.,0,0,0,90,61,85,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/26/13,.,.,0.01,0,0,92,67,87,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/27/13,.,.,0,.,.,92,.,89,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/28/13,.,.,0,0,0,95,70,88,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/29/13,.,.,0,.,.,90,71,86,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/30/13,.,.,0,0,0,96,67,92,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,8/31/13,.,.,0,0,0,99,71,92,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/1/13,.,.,0.1,0,0,93,67,82,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/2/13,.,.,0,0,0,87,67,82,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/3/13,.,.,0,.,.,82,55,75,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/4/13,.,.,0,0,0,85,56,82,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/5/13,.,.,0,.,.,89,57,83,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/6/13,.,.,0,0,0,89,62,84,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/7/13,.,.,0,0,0,90,64,84,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/8/13,.,.,0.03,0,0,90,60,86,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/9/13,.,.,0,0,0,98,70,91,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/10/13,.,.,0.01,.,.,98,72,87,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/11/13,.,.,0,0,0,97,72,92,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/12/13,.,.,0.11,.,.,94,72,81,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/13/13,.,.,0,0,0,81,53,60,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/14/13,.,.,0,0,0,75,43,71,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/15/13,.,.,0,0,0,81,49,71,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/16/13,.,.,0,0,0,76,59,65,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/17/13,.,.,0,.,.,78,50,71,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/18/13,.,.,0,0,0,85,63,72,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/19/13,.,.,0.02,.,.,92,70,82,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/20/13,.,.,0.12,0,0,87,67,67,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/21/13,.,.,0,0,0,73,52,69,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/22/13,.,.,0,0,0,75,44,72,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/23/13,.,.,0,0,0,77,45,71,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/24/13,.,.,0,.,.,82,51,76,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/25/13,.,.,0,0,0,84,59,78,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/26/13,.,.,0,.,.,84,52,79,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/27/13,.,.,0,0,0,83,51,77,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/28/13,.,.,0,0,0,85,60,79,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/29/13,.,.,0.18,0,0,80,53,73,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,9/30/13,.,.,0,0,0,79,59,72,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/1/13,.,.,0.5,0,0,64,45,52,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/2/13,.,.,0,0,0,53,39,47,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/3/13,.,.,0,0,0,56,28,46,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/4/13,.,.,0,0,0,59,42,52,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/5/13,.,.,0,.,.,63,42,57,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/6/13,.,.,0.25,0,0,60,41,41,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/7/13,.,.,0.02,.,.,51,30,45,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/8/13,.,.,0,0,0,54,29,46,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/9/13,.,.,0,0,0,65,42,56,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/10/13,.,.,0,0,0,57,37,43,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/11/13,.,.,0.07,0,0,50,30,40,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/12/13,.,.,0.04,0,0,52,21,27,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/14/13,.,.,.,.,.,55,.,47,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/15/13,.,.,0,0,0,53,41,49,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/16/13,.,.,0,0,0,64,43,60,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/17/13,.,.,0.46,0,0,72,55,55,0,.,.,1,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/18/13,.,.,0,0,0,55,36,36,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/19/13,.,.,0,.,.,56,27,36,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/20/13,.,.,0.01,0,0,47,31,45,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/21/13,.,.,0.64,.,.,50,32,49,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/22/13,.,.,0.06,0,0,50,37,37,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/23/13,.,.,0,0,0,37,21,21,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/24/13,.,.,0,0,0,28,12,21,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/26/13,.,.,0,0,0,41,.,32,.,.,.,,1,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/28/13,.,.,0,.,.,41,14,32,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/29/13,.,.,0,0,0,42,15,33,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,11/30/13,.,.,0,.,.,52,30,44,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/1/13,.,.,0,0,0,54,31,41,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/2/13,.,.,0.1,0,0,48,32,43,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/3/13,.,.,0,.,.,54,34,50,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/4/13,.,.,0.1,0,0,63,45,58,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/5/13,.,.,0,0,0,64,24,24,.,.,.,,1,,1,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/6/13,.,.,0.01,0,0,26,20,20,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/7/13,.,.,0,0,0,25,10,19,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/8/13,.,.,0.07,0,0,28,19,26,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/9/13,.,.,0,0,0,27,17,24,0,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/10/13,.,.,0,.,.,31,8,22,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/11/13,.,.,0,0,0,30,2,23,.,.,.,,,,,
USC00111436,"CHARLESTON, IL US",39.4762,-88.1652,213.4,12/12/13,.,.,0,.,.,30,1,19,.,.,.,,,,,
