rowID,snakeID,day,month,year,count,time,tempC,alive,rd.meter,northerly,westerly,orientation,orientCode,fence.bucket,sex,gravid,gut,svl,tl,mass,bci,recap,fecund,comments
1609,635,12,10,2012,.,1749,.,Y,.,4362594,399999,Up,1,.,F,N,N,127,35,1.06,.,N,.,.
1610,636,12,10,2012,.,1754,.,Y,.,4362428,400183,Up,1,2,F,N,N,246,66,6.18,.,N,.,.
1606,4333,12,10,2012,.,1732,.,Y,.,4363131,399418,Up,1,.,F,N,N,135,54,1.27,.,N,.,.
1542,.,12,10,2012,.,1542,.,N,.,4362426,400187,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1543,.,12,10,2012,.,1545,.,N,.,4362445,400177,.,.,.,M,N,N,.,.,.,.,N,.,dessicated
1544,.,12,10,2012,.,1549,.,N,.,4362538,400066,.,.,.,F,N,N,241,61,4.54,.,N,.,.
1546,.,12,10,2012,.,1551,.,N,.,4362584,399993,.,.,.,F,N,N,261,61,4.86,.,N,.,flat
1547,.,12,10,2012,.,1554,.,N,.,4362659,399893,.,.,.,M,N,N,123,40,0.93,.,N,.,.
1549,.,12,10,2012,.,1557,.,N,.,4362702,399810,.,.,.,M,N,N,247,77,5.62,.,N,.,.
1550,.,12,10,2012,.,1559,.,N,.,4362705,399794,.,.,.,M,N,N,231,80,4.37,.,N,.,.
1551,.,12,10,2012,.,1559,.,N,.,4362705,399794,.,.,.,M,N,N,145,47,1.18,.,N,.,.
1552,.,12,10,2012,.,1606,.,N,.,4362702,399733,.,.,.,M,N,N,251,84,4.8,.,N,.,.
1553,.,12,10,2012,.,1607,.,N,.,4362704,399743,.,.,.,M,N,N,261,69,6.99,.,N,.,.
1554,.,12,10,2012,.,1608,.,N,.,4362704,399720,.,.,.,M,N,N,143,44,0.89,.,N,.,flat
1555,.,12,10,2012,.,1610,.,N,.,4362706,399709,.,.,.,F,N,N,297,70,5.37,.,N,.,.
1557,.,12,10,2012,.,1612,.,N,.,4362706,399678,.,.,.,F,N,N,122,30,1.01,.,N,.,.
1559,.,12,10,2012,.,1614,.,N,.,4362717,399641,.,.,.,F,N,N,127,37,1.1,.,N,.,.
1560,.,12,10,2012,.,1614,.,N,.,4362746,399599,.,.,.,F,N,N,208,54,2.75,.,N,.,.
1562,.,12,10,2012,.,1616,.,N,.,4362746,399599,.,.,.,M,N,N,128,33,1.03,.,N,.,.
1563,.,12,10,2012,.,1620,.,N,.,4362834,399492,.,.,.,.,N,N,263,64,4.22,.,N,.,.
1564,.,12,10,2012,.,1621,.,N,.,4362862,399479,.,.,.,F,N,N,160,40,1.54,.,N,.,.
1565,.,12,10,2012,.,1623,.,N,.,4362946,399461,.,.,.,M,N,N,231,76,3.15,.,N,.,.
1566,.,12,10,2012,.,1626,.,N,.,4363097,399432,.,.,.,F,N,N,164,40,1.32,.,N,.,.
1567,.,12,10,2012,.,1628,.,N,.,4363168,399408,.,.,.,.,N,N,.,.,.,.,N,.,.
1570,.,12,10,2012,.,1634,.,N,.,4363250,399346,.,.,.,F,N,N,197,53,3.73,.,N,.,.
1571,.,12,10,2012,.,1637,.,N,.,4363261,399340,.,.,.,M,N,N,117,37,0.75,.,N,.,.
1572,.,12,10,2012,.,1637,.,N,.,4363268,399336,.,.,.,M,N,N,277,64,6.69,.,N,.,.
1573,.,12,10,2012,.,1637,.,N,.,4363261,399340,.,.,.,F,N,N,111,.,0.54,.,N,.,"no tail, flat"
1578,.,12,10,2012,.,1643,.,N,.,4363296,399317,.,.,.,M,N,N,213,72,3.13,.,N,.,.
1579,.,12,10,2012,.,1643,.,N,.,4363296,399317,.,.,.,M,N,N,128,43,1.2,.,N,.,.
1580,.,12,10,2012,.,1645,.,N,.,4363321,399294,.,.,.,.,N,N,.,.,.,.,N,.,.
1581,.,12,10,2012,.,1645,.,N,.,4363320,399294,.,.,.,M,N,N,112,34,0.68,.,N,.,.
1583,.,12,10,2012,.,1648,.,N,.,4363375,399251,.,.,7,F,N,N,254,64,4.71,.,N,.,.
1587,.,12,10,2012,.,1652,.,N,.,4363442,399212,.,.,7,F,N,N,116,31,0.79,.,N,.,.
1588,.,12,10,2012,.,1652,.,N,.,4363439,399213,.,.,7,F,N,N,121,45,0.81,.,N,.,.
1589,.,12,10,2012,.,1654,.,N,.,4363492,399198,.,.,.,F,N,N,124,22,0.8,.,N,.,tail cropped
1591,.,12,10,2012,.,1655,.,N,.,4363508,399196,.,.,.,M,N,N,201,53,2.8,.,N,.,.
1593,.,12,10,2012,.,1658,.,N,.,4363574,399198,.,.,7,M,N,N,126,42,1.09,.,N,.,.
1594,.,12,10,2012,.,1658,.,N,.,4363576,399192,.,.,7,M,N,N,114,34,0.5,.,N,.,flat
1596,.,12,10,2012,.,1700,.,N,.,4363660,399184,.,.,8,F,N,N,260,66,5.12,.,N,.,.
1597,.,12,10,2012,.,1700,.,N,.,4363642,399185,.,.,.,M,N,N,241,66,4.9,.,N,.,.
1601,.,12,10,2012,.,1707,.,N,.,4363744,399163,.,.,.,F,N,N,107,27,0.81,.,N,.,.
1603,.,12,10,2012,.,1713,.,N,.,4364019,399175,.,.,9,F,N,N,127,37,0.64,.,N,.,.
1607,.,12,10,2012,.,1744,.,N,.,4362693,399860,.,.,.,M,N,N,257,77,6.8,.,N,.,.
1611,.,12,10,2012,.,1754,.,N,.,4362428,400183,.,.,2,F,N,N,124,32,0.77,.,N,.,.
1613,640,13,10,2012,.,1351,.,Y,.,4362313,400197,.,.,.,F,N,N,252,65,6.48,.,N,.,.
1619,641,13,10,2012,.,1403,.,Y,.,4362706,399829,Up,1,.,M,N,N,235,75,5.09,.,N,.,.
1620,642,13,10,2012,.,1404,.,Y,.,4362708,399827,Up,1,.,F,N,N,133,34,0.98,.,N,.,.
1626,643,13,10,2012,.,1412,.,Y,.,4362765,399566,Down,0.1,.,M,N,N,156,55,1.98,.,N,.,.
1635,644,13,10,2012,.,1420,.,Y,.,4362885,399477,Up,1,.,F,N,N,244,62,7.2,.,N,.,.
1642,645,13,10,2012,.,1431,.,Y,.,4363290,399316,Up,1,.,F,N,N,244,57,5.91,.,N,.,.
1645,646,13,10,2012,.,1435,.,Y,.,4363320,399291,Down,0.1,.,M,N,N,134,41,1.17,.,N,.,.
1649,647,13,10,2012,.,1440,.,Y,.,4363395,399251,Up,1,7/b,F,N,N,249,66,6.3,.,N,.,.
1650,648,13,10,2012,.,1441,.,Y,.,4363391,399246,Up,1,7/b,M,N,N,220,60,4.17,.,N,.,.
1655,649,13,10,2012,.,1448,.,Y,.,4363609,399190,Up,1,.,F,N,N,285,71,8.43,.,N,.,.
1661,650,13,10,2012,.,1461,.,Y,.,4363700,399183,Up,1,.,M,N,N,192,61,3.22,.,N,.,.
1657,651,13,10,2012,.,1453,.,Y,.,4363744,399167,Up,1,.,F,N,N,122,31,0.81,.,N,.,.
1659,652,13,10,2012,.,1455,.,Y,.,4363758,399156,Up,1,.,M,N,N,133,40,1.1,.,N,.,.
1660,654,13,10,2012,.,1459,.,Y,.,4364009,399165,Up,1,.,F,N,N,157,36,1.66,.,N,.,.
1662,655,13,10,2012,.,1500,.,Y,.,4364017,399165,Up,1,.,F,N,N,122,37,1.09,.,N,.,.
1664,656,13,10,2012,.,1505,.,Y,.,4364148,399163,Up,1,.,M,N,N,114,34,0.82,.,N,.,.
1665,657,13,10,2012,.,1506,.,Y,.,4364158,399158,Up,1,.,F,N,N,258,65,5.6,.,N,.,.
1669,658,13,10,2012,.,1524,.,Y,.,4363464,399204,Up,1,.,M,N,N,104,33,0.72,.,N,.,.
1670,659,13,10,2012,.,1524,.,Y,.,4363456,399203,Up,1,.,F,N,N,116,30,0.86,.,N,.,.
1672,660,13,10,2012,.,1529,.,Y,.,4365315,399297,Up,1,.,F,N,N,109,31,0.86,.,N,.,.
1676,661,13,10,2012,.,1537,.,Y,.,4362913,399472,Up,1,.,F,N,N,123,32,0.87,.,N,.,.
1677,662,13,10,2012,.,1539,.,Y,.,4362891,399478,Down,0.1,.,F,N,N,114,32,0.78,.,N,.,.
1678,663,13,10,2012,.,1541,.,Y,.,4362856,399485,Up,1,.,F,N,N,141,37,1.51,.,N,.,.
1680,664,13,10,2012,.,1543,.,Y,.,4362800,399516,Up,1,.,F,N,N,118,37,1.07,.,N,.,.
1681,665,13,10,2012,.,1546,.,Y,.,4362780,399525,Up,.,.,.,N,N,.,.,.,.,N,.,.
1686,666,13,10,2012,.,1553,.,Y,.,4362700,399800,Up,1,.,F,N,N,145,40,1.66,.,N,.,.
1688,668,13,10,2012,.,1554,.,Y,.,4362760,399873,Up,1,.,M,N,N,100,34,0.74,.,N,.,.
1689,669,13,10,2012,.,1558,.,Y,.,4362704,399818,Up,1,.,F,N,N,129,39,1.07,.,N,.,.
1683,6667,13,10,2012,.,1548,.,Y,.,4362744,399623,Up,1,.,F,N,N,139,30,1.35,.,N,.,.
1612,.,13,10,2012,.,1350,.,N,.,4362301,400195,Up,.,.,M,N,N,134,45,1.08,.,N,.,.
1614,.,13,10,2012,.,1354,.,N,.,4362422,400193,.,.,.,F,N,N,131,40,1.07,.,N,.,.
1615,.,13,10,2012,.,1354,.,N,.,4362385,400202,.,.,.,M,N,N,122,38,0.79,.,N,.,.
1616,.,13,10,2012,.,1356,.,N,.,4362457,400185,.,.,.,M,N,N,127,44,1.22,.,N,.,.
1617,.,13,10,2012,.,1359,.,N,.,4362616,399960,.,.,.,.,N,N,.,.,.,.,N,.,.
1618,.,13,10,2012,.,1359,.,N,.,4362617,399972,.,.,.,M,N,N,133,42,1.25,.,N,.,.
1621,.,13,10,2012,.,1407,.,N,.,4362703,399735,.,.,.,M,N,N,224,81,4.89,.,N,.,.
1622,.,13,10,2012,.,1408,.,N,.,4362714,399661,.,.,.,M,N,N,97,26,0.52,.,N,.,flat
1623,.,13,10,2012,.,1409,.,N,.,4362718,399648,.,.,.,F,N,N,156,40,1.34,.,N,.,.
1624,.,13,10,2012,.,1410,.,N,.,4362733,399627,.,.,.,F,N,N,129,30,1.3,.,N,.,.
1625,.,13,10,2012,.,1410,.,N,.,4362744,399606,.,.,.,M,N,N,136,44,1.08,.,N,.,.
1627,.,13,10,2012,.,1413,.,N,.,4362779,399544,.,.,.,F,N,N,121,31,0.99,.,N,.,.
1628,.,13,10,2012,.,1413,.,N,.,4362773,399547,.,.,.,.,N,N,120,27,0.69,.,N,.,flat
1629,.,13,10,2012,.,1415,.,N,.,4362805,399509,.,.,.,F,N,N,245,63,5.48,.,N,.,.
1630,.,13,10,2012,.,1415,.,N,.,4362813,399504,.,.,.,F,N,N,130,35,1.18,.,N,.,.
1631,.,13,10,2012,.,1416,.,N,.,4362823,399498,.,.,.,F,N,N,268,73,7.25,.,N,.,.
1632,.,13,10,2012,.,1417,.,N,.,4362854,399483,.,.,.,F,N,N,460,45,1.72,.,N,.,.
1633,.,13,10,2012,.,1418,.,N,.,4362859,399479,.,.,.,F,N,N,305,66,8.2,.,N,.,.
1634,.,13,10,2012,.,1418,.,N,.,4362875,399474,.,.,.,M,N,N,142,46,1.17,.,N,.,.
1636,.,13,10,2012,.,1420,.,N,.,4362886,399481,.,.,.,M,N,N,123,41,0.93,.,N,.,.
1637,.,13,10,2012,.,1425,.,N,.,4363127,399426,.,.,.,F,N,N,231,66,4.31,.,N,.,.
1638,.,13,10,2012,.,1426,.,N,.,4363171,399408,.,.,.,F,N,N,144,41,1.12,.,N,.,.
1639,.,13,10,2012,.,1429,.,N,.,4363240,399357,.,.,.,F,N,N,276,72,7.5,.,N,.,.
1640,.,13,10,2012,.,1429,.,N,.,4363242,399356,.,.,.,M,N,N,248,84,4.95,.,N,.,.
1641,.,13,10,2012,.,1430,.,N,.,4363270,399347,.,.,.,M,N,N,231,74,3.69,.,N,.,.
1643,.,13,10,2012,.,1432,.,N,.,4363267,399336,.,.,.,M,N,N,117,39,0.8,.,N,.,.
1644,.,13,10,2012,.,1433,.,N,.,4363280,399327,.,.,.,.,N,N,.,.,.,.,N,.,.
1646,.,13,10,2012,.,1435,.,N,.,4363320,399296,.,.,.,M,N,N,208,70,3.81,.,N,.,.
1647,.,13,10,2012,.,1437,.,N,.,4363354,399272,.,.,.,F,N,N,129,34,0.72,.,N,.,.
1648,.,13,10,2012,.,1438,.,N,.,4363368,399266,.,.,.,F,N,N,131,42,8.97,.,N,.,.
1651,.,13,10,2012,.,1444,.,N,.,4363425,399221,.,.,.,F,N,N,124,41,0.63,.,N,.,.
1652,.,13,10,2012,.,1445,.,N,.,4363447,399214,.,.,.,F,N,N,215,51,2.71,.,N,.,.
1653,.,13,10,2012,.,1446,.,N,.,4363467,399206,.,.,.,F,N,N,137,36,1.19,.,N,.,.
1654,.,13,10,2012,.,1446,.,N,.,4363513,399192,.,.,.,F,N,N,233,59,5.42,.,N,.,.
1656,.,13,10,2012,.,1448,.,N,.,4363549,399194,.,.,.,M,N,N,118,37,0.79,.,N,.,.
1658,.,13,10,2012,.,1453,.,N,.,4363757,399157,.,.,.,M,N,N,110,36,0.69,.,N,.,.
1663,.,13,10,2012,.,1504,.,N,.,4364109,399170,.,.,.,F,N,N,117,31,0.54,.,N,.,flat
1666,.,13,10,2012,.,1507,.,N,.,4364158,399151,.,.,.,.,N,N,.,.,.,.,N,.,.
1667,.,13,10,2012,.,1519,.,N,.,4363699,399186,.,.,.,M,N,N,122,41,0.89,.,N,.,.
1668,.,13,10,2012,.,1520,.,N,.,4363606,399190,.,.,.,F,N,N,134,29,1.33,.,N,.,.
1671,.,13,10,2012,.,1528,.,N,.,4363340,399282,.,.,.,F,N,N,121,39,1.07,.,N,.,.
1673,.,13,10,2012,.,1530,.,N,.,4363284,399321,.,.,.,M,N,N,113,33,0.83,.,N,.,.
1674,.,13,10,2012,.,1531,.,N,.,4363261,399339,.,.,.,.,N,N,.,.,.,.,N,.,.
1675,.,13,10,2012,.,1533,.,N,.,4363164,399414,.,.,.,F,N,N,134,26,1.13,.,N,.,dock tail
1679,.,13,10,2012,.,1542,.,N,.,4362815,399512,.,.,.,F,N,N,283,71,8.01,.,N,.,.
1682,.,13,10,2012,.,1546,.,N,.,4362782,399522,.,.,.,M,N,N,131,40,1.34,.,N,.,.
1684,.,13,10,2012,.,1550,.,N,.,4363722,399652,.,.,.,.,N,N,.,.,.,.,N,.,.
1685,.,13,10,2012,.,1552,.,N,.,4362705,399775,.,.,.,F,N,N,142,39,1.87,.,N,.,.
1687,.,13,10,2012,.,1553,.,N,.,4362702,399803,.,.,.,F,N,N,257,71,6.81,.,N,.,.
1690,.,13,10,2012,.,1558,.,N,.,4362705,399819,.,.,.,.,N,N,.,.,.,.,N,.,.
1691,.,13,10,2012,.,1558,.,N,.,4362705,399819,.,.,.,.,N,N,153,50,1.61,.,N,.,.
1692,.,13,10,2012,.,1558,.,N,.,4362705,399819,.,.,.,F,N,N,224,73,4.5,.,N,.,.
1693,.,13,10,2012,.,1559,.,N,.,4362696,399873,.,.,.,F,N,N,138,49,1.14,.,N,.,.
1697,670,14,10,2012,.,1101,.,Y,.,4362782,399545,Up,1,.,M,N,N,121,38,1.08,.,N,.,.
1698,671,14,10,2012,.,1104,.,Y,.,4362874,399478,Up,1,5,M,N,N,111,31,0.91,.,N,.,Cropped tail
1699,672,14,10,2012,.,1105,.,Y,.,4362881,399480,Up,1,5,M,N,N,116,32,1.26,.,N,.,.
1701,673,14,10,2012,.,1115,.,Y,.,4363190,399396,Up,1,6,F,N,N,125,37,1.23,.,N,.,.
1704,674,14,10,2012,.,1128,.,Y,.,4363692,399188,.,.,8,F,N,N,281,60,6.1,.,N,.,.
1705,675,14,10,2012,.,1130,.,Y,.,4363697,399187,Down,0.1,8/c,F,N,N,198,6,4.14,.,N,.,.
1706,676,14,10,2012,.,1130,.,Y,.,4363697,399187,Down,0.1,8/c,M,N,N,210,68,5.06,.,N,.,.
1707,677,14,10,2012,.,1130,.,Y,.,4363697,399187,Down,0.1,8/c,M,N,N,182,70,3.88,.,N,.,.
1708,678,14,10,2012,.,1136,.,Y,.,4363714,399186,Up,1,8 cb 8,F,N,N,117,42,0.99,.,N,.,.
1712,679,14,10,2012,.,1151,.,Y,.,4364119,399167,Up,1,.,M,N,N,95,31,0.7,.,N,.,.
1713,680,14,10,2012,.,1206,.,Y,.,4363461,399203,Up,1,7,F,N,N,223,59,5.54,.,N,.,.
1714,681,14,10,2012,.,1210,.,Y,.,4363375,399248,Up,1,7,M,N,N,98,27,0.82,.,N,.,.
1718,682,14,10,2012,.,1215,.,Y,.,4363308,399300,Up,1,.,F,N,N,284,78,9.74,.,N,.,.
1719,683,14,10,2012,.,1218,.,Y,.,4363274,399324,Up,1,.,M,N,N,196,53,3.48,.,N,.,.
1720,684,14,10,2012,.,1220,.,Y,.,4363189,399394,Up,1,6,F,N,N,116,7,0.86,.,N,.,Cropped tail
1724,685,14,10,2012,.,1232,.,Y,.,4362713,399703,Up,1,.,F,N,N,124,31,1.28,.,N,.,.
1725,686,14,10,2012,.,1234,.,Y,.,4362710,399736,Up,1,.,F,N,N,230,61,6.18,.,N,.,.
1726,687,14,10,2012,.,1236,.,Y,.,4362702,399818,Up,1,.,F,N,N,248,48,7.19,.,N,.,.
1694,.,14,10,2012,.,1035,.,N,.,4362309,400188,.,.,.,F,N,N,127,32,1.02,.,N,.,.
1695,.,14,10,2012,.,1037,.,N,.,4362394,400200,.,.,.,M,N,N,115,38,1.06,.,N,.,.
1696,.,14,10,2012,.,1055,.,N,.,4362712,399717,.,.,.,.,N,N,.,.,.,.,N,.,.
1700,.,14,10,2012,.,1112,.,N,.,4363100,399433,.,.,.,.,N,N,.,.,.,.,N,.,.
1702,.,14,10,2012,.,1118,.,N,.,4363243,399364,.,.,.,F,N,N,112,29,0.62,.,N,.,.
1703,.,14,10,2012,.,1126,.,N,.,4363579,399196,.,.,.,M,N,N,141,43,1.38,.,N,.,.
1709,.,14,10,2012,.,1145,.,N,.,4363987,399169,Up,.,9/d,F,N,N,268,76,7.9,.,N,.,.
1710,.,14,10,2012,.,1145,.,N,.,4363987,399169,Up,.,9/d,M,N,N,218,75,4.22,.,N,.,.
1711,.,14,10,2012,.,1149,.,N,.,4364153,399163,.,.,.,F,N,N,113,30,0.89,.,N,.,.
1715,.,14,10,2012,.,1210,.,N,.,4363383,399245,.,.,.,.,N,N,.,.,.,.,N,.,.
1716,.,14,10,2012,.,1213,.,N,.,4363332,399285,.,.,.,F,N,N,110,19,0.72,.,N,.,Cropped tail
1717,.,14,10,2012,.,1214,.,N,.,4363325,399292,.,.,.,M,N,N,119,37,0.8,.,N,.,.
1721,.,14,10,2012,.,1227,.,N,.,4362762,399563,.,.,.,M,N,N,139,44,1.67,.,N,.,.
1722,.,14,10,2012,.,1229,.,N,.,4362750,399587,.,.,.,M,N,N,104,33,0.1,.,N,.,.
1723,.,14,10,2012,.,1230,.,N,.,4362722,399631,.,.,.,M,N,N,128,40,1.22,.,N,.,.
1738,688,15,10,2012,.,1401,.,Y,.,4362713,399750,Up,.,.,.,N,N,.,.,.,.,N,.,.
1741,689,15,10,2012,.,1412,.,Y,.,4362716,399704,Up,1,.,F,N,N,298,79,7.96,.,N,.,.
1742,690,15,10,2012,.,1418,.,Y,.,4362716,399676,Up,.,.,.,N,N,.,.,.,.,N,.,.
1749,691,15,10,2012,.,1435,.,Y,.,4362794,399515,Up,.,.,.,N,N,.,.,.,.,N,.,.
1751,692,15,10,2012,.,1437,.,Y,.,4362807,399514,Up,.,.,.,N,N,.,.,.,.,N,.,.
1754,693,15,10,2012,.,1440,.,Y,.,4362823,399499,Up,1,.,F,N,N,255,61,4.87,.,N,.,.
1757,694,15,10,2012,.,1442,.,Y,.,4362839,399495,Up,.,.,.,N,N,.,.,.,.,N,.,.
1763,695,15,10,2012,.,1449,.,Y,.,4362895,399472,Up,.,5,.,N,N,.,.,.,.,N,.,.
1767,696,15,10,2012,.,1457,.,Y,.,4363147,399418,Up,.,.,.,N,N,.,.,.,.,N,.,.
1778,697,15,10,2012,.,1514,.,Y,.,4363348,399270,Up,1,7,F,N,N,258,65,7.64,.,N,.,dessicated
1779,698,15,10,2012,.,1515,.,Y,.,4363367,399257,Up,1,7,M,N,N,212,66,3.36,.,N,.,.
1780,699,15,10,2012,.,1516,.,Y,.,4361389,399251,Up,1,7,M,N,N,221,57,4.39,.,N,.,.
1773,700,15,10,2012,.,1508,.,Y,.,4363289,399318,Up,1,.,F,N,N,224,58,3.68,.,N,.,.
1782,701,15,10,2012,.,1518,.,Y,.,4363387,399249,Up,.,7,.,N,N,.,.,.,.,N,.,dessicated
1785,702,15,10,2012,.,1526,.,Y,.,4363439,399210,Up,.,7,.,N,N,.,.,.,.,N,.,.
1803,703,15,10,2012,.,1547,.,Y,.,4364042,399177,Up,1,.,F,N,N,125,35,0.77,.,N,.,.
1804,704,15,10,2012,.,1549,.,Y,.,4364084,399173,Up,.,.,.,N,N,.,.,.,.,N,.,.
1808,705,15,10,2012,.,1604,.,Y,.,4363487,399195,Up,.,7,.,N,N,.,.,.,.,N,.,.
1809,706,15,10,2012,.,1607,.,Y,.,4363368,399248,Up,1,7,F,N,N,124,38,0.84,.,N,.,.
1810,707,15,10,2012,.,1610,.,Y,.,4363303,399310,Up,1,.,F,N,N,251,60,4.92,.,N,.,.
1813,708,15,10,2012,.,1626,.,Y,.,4362501,400116,Up,1,2,F,N,N,148,36,1.68,.,N,.,.
1727,.,15,10,2012,.,1335,.,N,.,4362266,400215,.,.,.,F,N,N,254,61,.,.,N,.,flat
1728,.,15,10,2012,.,1337,.,N,.,4362351,400208,.,.,.,.,N,N,.,.,.,.,N,.,.
1729,.,15,10,2012,.,1337,.,N,.,4362342,400209,.,.,.,M,N,N,132,33,.,.,N,.,flat
1730,.,15,10,2012,.,1339,.,N,.,4362370,400207,.,.,.,M,N,N,199,54,2.26,.,N,.,flat
1731,.,15,10,2012,.,1340,.,N,.,4362374,400206,.,.,.,.,N,N,.,.,.,.,N,.,.
1732,.,15,10,2012,.,1341,.,N,.,4362389,400212,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1733,.,15,10,2012,.,1343,.,N,.,4362408,400197,.,.,.,F,N,N,261,62,8.13,.,N,.,.
1734,.,15,10,2012,.,1345,.,N,.,4362393,400201,.,.,.,M,N,N,143,29,.,.,N,.,"flat, cropped tail"
1735,.,15,10,2012,.,1349,.,N,.,4362506,400121,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1736,.,15,10,2012,.,1349,.,N,.,4362505,400121,.,.,.,F,N,N,129,32,0.92,.,N,.,flat
1737,.,15,10,2012,.,1400,.,N,.,4362723,399771,.,.,.,M,N,N,212,64,2.98,.,N,.,.
1739,.,15,10,2012,.,1409,.,N,.,4362708,399748,.,.,.,M,N,N,129,36,.,.,N,.,flat
1740,.,15,10,2012,.,1411,.,N,.,4362713,399711,.,.,.,.,N,N,122,14,.,.,N,.,"flat, cropped tail"
1743,.,15,10,2012,.,1423,.,N,.,4362716,399653,.,.,.,.,N,N,.,.,.,.,N,.,.
1744,.,15,10,2012,.,1425,.,N,.,4362719,399651,.,.,.,.,N,N,.,.,.,.,N,.,.
1745,.,15,10,2012,.,1426,.,N,.,4362722,399649,.,.,.,F,N,N,209,69,3.42,.,N,.,flat
1746,.,15,10,2012,.,1427,.,N,.,4362716,399667,.,.,.,.,N,N,.,.,.,.,N,.,.
1747,.,15,10,2012,.,1429,.,N,.,4362781,399549,.,.,.,M,N,N,234,78,5.39,.,N,.,.
1748,.,15,10,2012,.,1433,.,N,.,4362781,399548,.,.,.,.,N,N,.,.,.,.,N,.,.
1750,.,15,10,2012,.,1436,.,N,.,4362796,399529,.,.,.,.,N,N,.,.,.,.,N,.,.
1752,.,15,10,2012,.,1437,.,N,.,4362807,399514,.,.,.,M,N,N,233,74,3.1,.,N,.,.
1753,.,15,10,2012,.,1439,.,N,.,4362815,399504,.,.,.,.,N,N,.,.,.,.,N,.,.
1755,.,15,10,2012,.,1440,.,N,.,4362820,399499,.,.,.,.,N,N,.,.,.,.,N,.,.
1756,.,15,10,2012,.,1441,.,N,.,4362838,399502,.,.,.,F,N,N,217,73,3.9,.,N,.,.
1758,.,15,10,2012,.,1444,.,N,.,4362863,399486,.,.,.,.,N,N,.,.,.,.,N,.,.
1759,.,15,10,2012,.,1445,.,N,.,4362864,399485,.,.,.,.,N,N,.,.,.,.,N,.,.
1760,.,15,10,2012,.,1445,.,N,.,4362864,399485,.,.,.,.,N,N,.,.,.,.,N,.,.
1761,.,15,10,2012,.,1447,.,N,.,4362882,399479,.,.,.,M,N,N,270,82,5.72,.,N,.,.
1762,.,15,10,2012,.,1448,.,N,.,4362881,399473,.,.,.,.,N,N,134,37,0.73,.,N,.,flat
1764,.,15,10,2012,.,1449,.,N,.,4362895,399472,.,.,.,M,N,N,137,44,1.42,.,N,.,.
1765,.,15,10,2012,.,1453,.,N,.,4362981,399456,.,.,.,.,N,N,.,.,.,.,N,.,.
1766,.,15,10,2012,.,1456,.,N,.,4363093,399434,.,.,.,.,N,N,.,.,.,.,N,.,.
1768,.,15,10,2012,.,1459,.,N,.,4363183,399399,.,.,.,.,N,N,133,34,0.7,.,N,.,flat
1769,.,15,10,2012,.,1500,.,N,.,4363186,399396,.,.,.,.,N,N,.,.,.,.,N,.,.
1770,.,15,10,2012,.,1502,.,N,.,4363207,399386,.,.,.,F,N,N,108,18,0.38,.,N,.,.
1771,.,15,10,2012,.,1505,.,N,.,4363237,399354,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1772,.,15,10,2012,.,1506,.,N,.,4363263,399341,.,.,.,F,N,N,221,59,3.42,.,N,.,.
1774,.,15,10,2012,.,1510,.,N,.,4363302,399311,.,.,.,.,N,N,.,.,.,.,N,.,.
1775,.,15,10,2012,.,1511,.,N,.,4363313,399300,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1776,.,15,10,2012,.,1512,.,N,.,4363343,399273,.,.,.,.,N,N,.,.,.,.,N,.,.
1777,.,15,10,2012,.,1512,.,N,.,4363344,399274,.,.,.,F,N,N,256,67,6.31,.,N,.,dessicated
1781,.,15,10,2012,.,1516,.,N,.,4363385,399244,.,.,.,.,N,N,.,.,.,.,N,.,.
1783,.,15,10,2012,.,1520,.,N,.,4363398,399248,.,.,.,M,N,N,128,39,0.53,.,N,.,.
1784,.,15,10,2012,.,1520,.,N,.,4363398,399248,.,.,.,M,N,N,206,51,2.91,.,N,.,.
1786,.,15,10,2012,.,1528,.,N,.,4363146,399201,.,.,.,M,N,N,212,69,3.58,.,N,.,.
1787,.,15,10,2012,.,1528,.,N,.,4363146,399201,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1788,.,15,10,2012,.,1530,.,N,.,4363491,399300,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1789,.,15,10,2012,.,1531,.,N,.,4363515,399208,.,.,.,F,N,N,141,40,1.21,.,N,.,.
1790,.,15,10,2012,.,1532,.,N,.,4363513,399209,.,.,.,F,N,N,142,37,0.97,.,N,.,.
1791,.,15,10,2012,.,1533,.,N,.,4363540,399197,.,.,.,.,N,N,.,.,.,.,N,.,F
1792,.,15,10,2012,.,1533,.,N,.,4363547,399197,.,.,.,.,N,N,.,.,.,.,N,.,F
1793,.,15,10,2012,.,1534,.,N,.,4363579,399198,.,.,.,M,N,N,.,.,7.44,.,N,.,bent
1794,.,15,10,2012,.,1534,.,N,.,4363579,399193,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1795,.,15,10,2012,.,1536,.,N,.,4363651,399196,.,.,.,M,N,N,250,65,5.19,.,N,.,.
1796,.,15,10,2012,.,1537,.,N,.,4363672,399192,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
1797,.,15,10,2012,.,1537,.,N,.,4363672,399192,.,.,.,.,N,N,.,.,.,.,N,.,dessicated
